source,wiki_sanity_source,target,wiki_sanity_target
Langerhans cell histiocytosis,29746,Histiocytose_langerhansienne,0
Program optimization,46180,Optimisation_de_code,0
God in Islam,84862,Dieu_(islam),0
Mobile phone,74277,T%C3%A9l%C3%A9phone_mobile,0
Isotonic regression,30036,R%C3%A9gression_isotonique,0
Ancient Greek coinage,48507,Monnaie_grecque_antique,0
Aristoxenus,34890,Aristox%C3%A8ne,0
Angina,48388,Angine_de_poitrine,0
Diclofenac,52012,Diclof%C3%A9nac,0
Vallabha,39667,Vallabha,0
Tin(II) chloride,25897,Chlorure_d%27%C3%A9tain(II),0
Saturation diving,120285,Plong%C3%A9e_en_saturation,0
Auscultation,24107,Auscultation,0
Antiemetic,24517,Anti%C3%A9m%C3%A9tique,0
Gas cylinder,77598,Bouteille_de_gaz,0
Gastroparesis,27126,Gastropar%C3%A9sie,0
Inositol,40605,Inositol,0
Health professional,46645,M%C3%A9tiers_de_la_sant%C3%A9,0
Counseling psychology,55274,Psychologie_du_conseil,0
The Times of India,44382,The_Times_of_India,0
Caesarean section,75654,C%C3%A9sarienne,0
Ochre,39877,Ocre,0
Mood (psychology),35755,Humeur,0
Flux,47587,Flux_(physique),0
Fritz Schaudinn,21613,Fritz_Schaudinn,0
William McGuckin de Slane,26085,William_Mac_Guckin_de_Slane,0
Positive and negative predictive values,29752,Valeur_pr%C3%A9dictive,0
Obstetrics and gynaecology,37402,Gyn%C3%A9cologie_obst%C3%A9trique,0
Ranitidine,52349,Ranitidine,0
Fabry disease,34210,Maladie_de_Fabry,0
Reactive nitrogen species,13273,Esp%C3%A8ce_r%C3%A9active_de_l%27azote,0
Intervertebral disc,26489,Disque_intervert%C3%A9bral,0
Eating disorder,115305,Trouble_des_conduites_alimentaires,0
Chromosome abnormality,24075,Anomalie_chromosomique,0
Abram Ioffe,20236,Abram_Ioff%C3%A9,0
Paradoxical reaction,15425,R%C3%A9action_paradoxale,0
Reza Baraheni,36386,Reza_Baraheni,0
Ibn Abd Rabbih,21715,Ibn_Abd_Rabbih,0
Laryngotracheal stenosis,23545,St%C3%A9nose_trach%C3%A9ale,0
Occasionalism,22383,Occasionnalisme,0
Faith healing,77336,Gu%C3%A9rison_par_la_foi,0
Anterior spinal artery syndrome,19885,Syndrome_de_l%27art%C3%A8re_spinale_ant%C3%A9rieure,0
Dhātu (Ayurveda),15820,Dh%C4%81tu,0
Refractory period (physiology),21758,P%C3%A9riode_r%C3%A9fractaire_(physiologie),0
Interstitial nephritis,24314,N%C3%A9phrite_interstitielle,0
Cambodia,144402,Cambodge,0
List of vodkas,22313,Liste_de_marques_de_vodka,0
International nonproprietary name,23899,D%C3%A9nomination_commune_internationale,0
Data monitoring committee,22246,Comit%C3%A9_de_surveillance_et_de_suivi,0
Pulmonary artery catheter,33872,Cath%C3%A9ter_de_Swan-Ganz,0
Daclizumab,29431,Daclizumab,0
Branched-chain alpha-keto acid dehydrogenase complex,25592,Complexe_3-m%C3%A9thyl-2-oxobutanoate_d%C3%A9shydrog%C3%A9nase,0
Trihydrogen cation,31335,Trihydrog%C3%A8ne_(cation),0
Monoamine oxidase inhibitor,52156,Inhibiteur_de_monoamine_oxydase,0
Electronvolt,29131,%C3%89lectronvolt,0
Low Earth orbit,28890,Orbite_terrestre_basse,0
Chlamydia (genus),23056,Chlamydia,0
Healthy diet,47161,Alimentation_saine,0
Flavonoid,37234,Flavono%C3%AFde,0
Al-Mu'izz ibn Badis,20079,Al-Muizz_ben_Badis,0
Seroprevalence,11582,S%C3%A9ropr%C3%A9valence,0
Democratic Republic of the Congo,133256,R%C3%A9publique_d%C3%A9mocratique_du_Congo,0
Grand Marnier,18724,Grand_Marnier,0
Predation,75055,Pr%C3%A9dation,0
European rabbit,66366,Oryctolagus_cuniculus,0
Aphrodisiac,30293,Aphrodisiaque,0
Avascular necrosis,62162,Ost%C3%A9on%C3%A9crose,0
Blue plaque,35792,Blue_plaque,0
Alpha-thalassemia,28775,Thalass%C3%A9mie_alpha,0
Benactyzine,32733,B%C3%A9nactyzine,0
Oegstgeest,24746,Oegstgeest,0
Synesius,28567,Syn%C3%A9sios_de_Cyr%C3%A8ne,0
Renal tubular acidosis,24751,Acidose_tubulaire_r%C3%A9nale,0
Ahmed Ben Triki,10809,Ahmed_Ben_Triki,0
Bleach,38036,Eau_de_Javel,0
Gap junction,43656,Jonction_communicante,0
Mycoplasmataceae,17013,Mycoplasmataceae,0
Cobaltite,20746,Cobaltite,0
Diving helmet,77983,Scaphandre_%C3%A0_casque,0
Detrusor muscle,18617,D%C3%A9trusor,0
Ductus venosus,17627,Conduit_veineux,0
Tuberculosis,80673,Tuberculose,0
BioMarin Pharmaceutical,23760,BioMarin_Pharmaceutical,0
United States Pharmacopeia,20614,United_States_Pharmacopeia,0
Headquarters,19731,Quartier_g%C3%A9n%C3%A9ral,0
Floyd–Warshall algorithm,36929,Algorithme_de_Floyd-Warshall,0
Serum sickness,25774,Maladie_s%C3%A9rique,0
Martinus Beijerinck,25762,Martinus_Willem_Beijerinck,0
Retrospective diagnosis,14799,Diagnostic_r%C3%A9trospectif,0
Food microbiology,33098,Microbiologie_alimentaire,0
DSV Shinkai 2000,51938,Shinkai_2000,0
Pisco,37704,Pisco,0
Aetolian League,34019,Ligue_%C3%A9tolienne,0
Road,77819,Route,0
Sazerac,24588,Sazerac,0
Turkey,175432,Turquie,0
Ventricle (heart),30848,Ventricule_cardiaque,0
Butyl nitrite,19726,Nitrite_de_butyle,0
Heparin-induced thrombocytopenia,28764,Thrombop%C3%A9nie_induite_par_l%27h%C3%A9parine,0
Lyme disease,114265,Maladie_de_Lyme,0
Erythrite,14364,%C3%89rythrite,0
Shanghan Lun,18308,Shanghan_Lun,0
Modern Greek,44241,Grec_moderne,0
Niels Bohr,100850,Niels_Bohr,0
alpha-2-Macroglobulin,23486,Alpha-2-macroglobuline,0
Vagal maneuver,14365,Man%C5%93uvre_vagale,0
Qigong,54133,Qi_gong,0
Foster care,58749,Enfants_plac%C3%A9s,0
Elisha Perkins,19322,Elisha_Perkins,0
Bergey's Manual of Systematic Bacteriology,24841,Bergey%27s_Manual_of_Systematic_Bacteriology,0
Prince-Archbishopric of Salzburg,36960,Principaut%C3%A9_archi%C3%A9piscopale_de_Salzbourg,0
Elixir sulfanilamide,14229,%C3%89lixir_sulfanilamide,0
Physicist,33769,Physicien,0
Endocarditis,23820,Endocardite,0
Hinduism,199429,Hindouisme,0
Nicotiana tabacum,33949,Nicotiana_tabacum,0
Sierra Leone,166804,Sierra_Leone,0
Diuresis,61446,Diur%C3%A8se,0
Moiety (chemistry),11233,Groupement_(chimie),0
Handle System,27978,Handle_System,0
Statin,62827,Statine,0
Protonated hydrogen cyanide,23246,Cyanure_d%27hydrog%C3%A8ne_proton%C3%A9,0
Renaissance,122104,Renaissance,0
Sign test,37350,Test_des_signes,0
Puberty,82127,Pubert%C3%A9,0
Burn,62387,Br%C3%BBlure,0
List of countries by HIV/AIDS adult prevalence rate,30137,SIDA_adulte,0
Baroreflex,24461,Baror%C3%A9flexe,0
Virulence,22531,Virulence,0
Standpipe (street),12863,Borne-fontaine,0
Calculus of variations,79934,Calcul_des_variations,0
Fatigue,34134,Fatigue_(physiologie),0
Clonus,20557,Clonus,0
Serum total protein,16187,Prot%C3%A9in%C3%A9mie,0
Coconut water,22743,Eau_de_coco,0
MusicBrainz,19959,MusicBrainz,0
Ethics,106666,%C3%89thique,0
Shannon Walker,59703,Shannon_Walker,0
Manganese,68574,Mangan%C3%A8se,0
Deep geological repository,28242,Stockage_des_d%C3%A9chets_radioactifs_en_couche_g%C3%A9ologique_profonde,0
Erbium,32551,Erbium,0
Water memory,35488,M%C3%A9moire_de_l%27eau,0
Medial palpebral arteries,17887,Art%C3%A8res_palp%C3%A9brales_m%C3%A9diales,0
Lahore,112739,Lahore,0
Computed tomography angiography,28651,Angioscanner,0
Heliaia,31733,D%C3%A9mocratie_ath%C3%A9nienne#L'Héliée,0
Glycoside,28189,H%C3%A9t%C3%A9roside,0
René Descartes,127713,Ren%C3%A9_Descartes,0
Paramedic,70660,Param%C3%A9dic,0
Propranolol,68177,Propranolol,0
San Francisco,159830,San_Francisco,0
Laxative,32177,Laxatif,0
Vaishnavism,145752,Vishnouisme,0
Cosmic ray,76449,Rayonnement_cosmique,0
Bag valve mask,43362,Ballon_autoremplisseur_%C3%A0_valve_unidirectionnelle,0
Ankyrin,20825,Ankyrine,0
Catalase,39024,Catalase,0
Glioblastoma,47181,Glioblastome_multiforme,0
Schirmer's test,18141,Test_de_Schirmer,0
Developing country,79797,Pays_en_d%C3%A9veloppement,0
Alcoholic drink,58547,Boisson_alcoolis%C3%A9e,0
CSF/serum glucose ratio,14572,_glyc%C3%A9mie,0
Germanium,53228,Germanium,0
Hamartoma,26988,Hamartome,0
MedlinePlus,19540,MedlinePlus,0
Nickel–metal hydride battery,35976,Accumulateur_nickel-hydrure_m%C3%A9tallique,0
Hua Tuo,47141,Hua_Tuo,0
Thioester,19407,Thioester,0
Arrhythmia,47179,Trouble_du_rythme_cardiaque,0
Taoism,103296,Tao%C3%AFsme,0
Respiratory failure,24201,Insuffisance_respiratoire,0
John Stith Pemberton,22064,John_Pemberton,0
Bleeding,31501,H%C3%A9morragie,0
Hydrophobe,64974,Hydrophobie_(physique),0
Maxillary artery,21766,Art%C3%A8re_maxillaire,0
Anatomical terms of location,52309,Syst%C3%A8me_de_r%C3%A9f%C3%A9rence_en_anatomie,0
Polio,74352,Poliomy%C3%A9lite,0
Mycophenolic acid,32063,Acide_mycoph%C3%A9nolique,0
Asclepeion,23361,Ascl%C3%A9pi%C3%A9ion,0
Fractional freezing,20766,Solidification_fractionn%C3%A9e,0
Organism,49115,Organisme_(physiologie),0
Karl Ernst von Baer,39269,Karl_Ernst_von_Baer,0
NACA score,17694,%C3%89chelle_NACA,0
Atomic bombings of Hiroshima and Nagasaki,180939,Bombardements_atomiques_d%27Hiroshima_et_de_Nagasaki,0
Anxiety disorder,46298,Trouble_anxieux,0
Standing,17484,Station_debout,0
Death erection,19979,%C3%89rection_post-mortem,0
Gluconeogenesis,33527,N%C3%A9oglucogen%C3%A8se,0
Shang dynasty,63888,Dynastie_Shang,0
Quakers,129693,Quaker,0
Physical strength,18555,Force_musculaire,0
Cardiac cycle,36161,Cycle_cardiaque,0
Ventilator,37152,Respirateur_artificiel,0
Biotin,40423,Vitamine_B8,0
University of Edinburgh Medical School,57633,University_of_Edinburgh_Medical_School,0
Allotransplantation,22440,Allogreffe,0
Liquid breathing,39659,Ventilation_liquidienne,0
Chondrichthyes,48101,Chondrichthyes,0
Nanometre,18652,Nanom%C3%A8tre,0
L-DOPA,47968,DOPA,0
Heat transfer,58080,Transfert_thermique,0
p21,30805,P21,0
Sarcoma,40357,Sarcome,0
Usama ibn Munqidh,42223,Oussama_Ibn_Mounqidh,0
Zhores Alferov,38081,Jaur%C3%A8s_Alferov,0
Henri Laborit,27743,Henri_Laborit,0
Encyclopædia Britannica,89743,Encyclop%C3%A6dia_Britannica,0
β-Carotene,36256,B%C3%AAta-Carot%C3%A8ne,0
Marketing,59003,Marketing,0
Perspiration,34737,Sueur,0
Melbourne Zoo,29843,Jardin_zoologique_royal_de_Melbourne,0
Aquarium,65351,Aquarium,0
Jugular vein,20605,Veine_jugulaire,0
Karnavedha,23826,Karnavedha,0
Pelger–Huët anomaly,21615,Anomalie_de_Pelger-Huet,0
Sternum,32537,Sternum,0
Behçet's disease,47169,Maladie_de_Beh%C3%A7et,0
Chronic stress,20791,Stress_chronique,0
Principles of Islamic jurisprudence,42582,Usul_al-Fiqh,0
Syngnathidae,25336,Syngnathidae,0
Sumatran tiger,31559,Tigre_de_Sumatra,0
Shortness of breath,38306,Dyspn%C3%A9e,0
University of Lisbon,27761,Universit%C3%A9_de_Lisbonne,0
Nail clubbing,27007,Hippocratisme_digital,0
Luo teaching,39148,Courant_religieux_Luo,0
Tirtha (Hinduism),46685,Tirthadana,0
Pierre Petit (photographer),54711,Pierre_Petit_(photographe),0
Orthohantavirus,51819,Orthohantavirus,0
Music,143348,Musique,0
Prostaglandin E synthase,24928,Prostaglandine-E_synthase,0
Myosin,37122,Myosine,0
Immunoglobulin A,25306,Immunoglobuline_A,0
Litre,34616,Litre,0
Xanthopsia,11525,Xanthopsie,0
Teleprinter,56695,T%C3%A9l%C3%A9scripteur,0
Barber's pole,44645,Enseigne_de_barbier,0
Sodium nitrate,29045,Nitrate_de_sodium,0
Fallacy,58079,Raisonnement_fallacieux,0
Methyl formate,22647,Formiate_de_m%C3%A9thyle,0
Jogging,20989,Jogging_(sport),0
Vaccine,85766,Vaccin,0
Lingual artery,22340,Art%C3%A8re_linguale,0
Skeletal fluorosis,20307,Fluorose_osseuse,0
Kumbh Mela,81417,Kumbh_Mela,0
Oral administration,17505,Voie_orale,0
Chewing gum,52741,Chewing-gum,0
Samkhya,90694,S%C3%A2mkhya,0
Diving regulator,127747,D%C3%A9tendeur_de_plong%C3%A9e,0
Protein S deficiency,23412,D%C3%A9ficit_en_prot%C3%A9ine_S,0
Optics,94688,Optique,0
Mood (psychology),35914,Humeur,0
Crack cocaine,41417,Crack_(stup%C3%A9fiant),0
Vocal cords,48478,Corde_vocale,0
Liqueur,25108,Liqueur,0
Anticucho,23705,Anticucho,0
Calcium channel blocker,43136,Inhibiteur_calcique,0
Heredity,39039,H%C3%A9r%C3%A9dit%C3%A9,0
Freeman–Sheldon syndrome,24347,Syndrome_de_Freeman-Sheldon,0
Ctenophora,72956,Ctenophora,0
Sine wave,24961,Signal_sinuso%C3%AFdal,0
Coccygeus muscle,18446,Muscle_coccygien,0
Erbium(III) chloride,18092,Chlorure_d%27erbium(III),0
Brain damage,44117,L%C3%A9sion_c%C3%A9r%C3%A9brale,0
Shabuhragan,30065,Shabuhragan,0
Samuel Langley,37618,Samuel_Pierpont_Langley,0
Judeo-Christian,25182,Jud%C3%A9o-chr%C3%A9tien,0
Mequitazine,35778,M%C3%A9quitazine,0
Bibliotheca Philosophica Hermetica,23052,Bibliotheca_Hermetica_Philosophica,0
Cannabinoid,65256,Cannabino%C3%AFde,0
Ventilation/perfusion scan,21954,Scintigraphie_pulmonaire,0
Fexofenadine,32817,Fexof%C3%A9nadine,0
Umbilical artery,20181,Art%C3%A8re_ombilicale,0
CD3 (immunology),24698,CD3,0
Autocrine signaling,23264,Autocrine,0
Circulatory system,101087,Syst%C3%A8me_circulatoire,0
Paracrystallinity,15264,Paracristal,0
Pescetarianism,41872,Pesco-v%C3%A9g%C3%A9tarisme,0
Hippocrates (lunar crater),14906,Hippocrates_(crat%C3%A8re_lunaire),0
Organomegaly,17617,Organom%C3%A9galie,0
Biological half-life,30838,P%C3%A9riode_biologique,0
Medical glove,22943,Gant_m%C3%A9dical,0
Biographical dictionary,15846,Dictionnaire_biographique,0
Salience (neuroscience),22735,Saillance,0
Cardiofaciocutaneous syndrome,21379,Syndrome_cardio-facio-cutan%C3%A9,0
Diphyllobothriasis,29033,Dibothrioc%C3%A9phalose,0
Vijayadashami,51048,Dussehra,0
Mucous membrane,25160,Muqueuse,0
Foreign policy,27858,Politique_%C3%A9trang%C3%A8re,0
Diving regulator,127753,D%C3%A9tendeur_de_plong%C3%A9e,0
Random variable,68508,Variable_al%C3%A9atoire,0
Alifa Rifaat,27224,Alifa_Rifaat,0
William Heberden,25264,William_Heberden,0
Paraguay,92318,Paraguay,0
Isotope,56375,Isotope,0
Addiction,90834,Addiction,0
Boron,74702,Bore,0
Thioxanthene,56015,Thioxanth%C3%A8ne,0
Chest pain,37896,Douleur_thoracique,0
Bartter syndrome,27275,Syndrome_de_Bartter,0
Weber (unit),20394,Weber_(unit%C3%A9),0
Empirical formula,19556,Formule_empirique,0
Epithelium,42734,%C3%89pith%C3%A9lium,0
Vorapaxar,22487,Vorapaxar,0
Red ribbon,23141,Ruban_rouge,0
Julius Bernstein,18927,Julius_Bernstein,0
Therapy,40822,Traitement_(m%C3%A9decine),0
Chemical equilibrium,60734,%C3%89quilibre_chimique,0
Copper(II) chloride,31562,Chlorure_de_cuivre(II),0
Exercise,57125,Fitness,0
Neon-burning process,18404,Fusion_du_n%C3%A9on,0
Protein,71931,Prot%C3%A9ine,0
Mania,45829,Manie,0
Model organism,47962,Organisme_mod%C3%A8le,0
Syringa vulgaris,24953,Syringa_vulgaris,0
Kalam,43084,Kal%C3%A2m,0
Rinderpest,36213,Peste_bovine,0
Cyclooxygenase,31269,Cyclooxyg%C3%A9nase,0
Imru' al-Qais,34844,Imrou%27l_Qays,0
Insecticide,43621,Insecticide,0
Gardasil,46200,Gardasil,0
Rheumatology,25355,Rhumatologie,0
Spectrophotometry,44202,Spectrophotom%C3%A9trie,0
Diazoxide,34613,Diazoxide,0
"Megalopolis, Greece",29641,M%C3%A9galopolis,0
Johns Hopkins University,77816,Universit%C3%A9_Johns-Hopkins,0
Benedictus Figulus,17964,Benedictus_Figulus,0
Cross-training,16050,Cross-training,0
Prosopagnosia,37737,Prosopagnosie,0
Lenin Peak,25841,Pic_L%C3%A9nine,0
Sjögren–Larsson syndrome,22785,Syndrome_de_Sj%C3%B6gren-Larsson,0
Vaidya,11909,Vaidya,0
University of Giessen,31893,Universit%C3%A9_Justus-Liebig_de_Gie%C3%9Fen,0
Docetaxel,50273,Doc%C3%A9taxel,0
Lipodystrophy,23281,Lipodystrophie,0
Mahsati,26315,Mahsati_Ganjavi,0
Neostigmine,27572,N%C3%A9ostigmine,0
Squid giant axon,16359,Axone_g%C3%A9ant,0
Ranunculaceae,36073,Ranunculaceae,0
Premenstrual dysphoric disorder,48668,Trouble_dysphorique_pr%C3%A9menstruel,0
Schwann cell,27060,Cellule_de_Schwann,0
"University of California, Davis",83903,Universit%C3%A9_de_Californie_%C3%A0_Davis,0
Venae cavae,16644,Veine_cave,0
Millimetre of mercury,19121,Millim%C3%A8tre_de_mercure,0
Psychic surgery,37947,Chirurgie_psychique,0
Cephalosporin,34648,C%C3%A9phalosporine,0
Omega-3 fatty acid,60828,Om%C3%A9ga-3,0
Frankfurt Book Fair,28409,Foire_du_livre_de_Francfort,0
Nurse anesthetist,21701,Infirmier_anesth%C3%A9siste,0
Underwater videography,62907,Vid%C3%A9o_sous-marine,0
Grading in education,30784,Note_scolaire,0
Calorie restriction,25474,Restriction_calorique,0
beta-Endorphin,38468,%CE%92%C3%AAta-endorphine,0
National accounts,40011,Comptabilit%C3%A9_nationale,0
Addiction,90764,Addiction,0
Lipolysis,24682,Lipolyse,0
Santiago Ramón y Cajal,48974,Santiago_Ram%C3%B3n_y_Cajal,0
Adipocyte,26229,Adipocyte,0
Yeast,65595,Levure,0
Scientist,44490,Scientifique,0
Xylene,24786,Xyl%C3%A8ne,0
Suda,25591,Souda,0
Yoga Vasistha,55821,Yoga_Vasishtha,0
Alpha blocker,40956,Alpha-bloquant,0
Heart attack (disambiguation),12853,Heart_Attack_(homonymie),0
Functional programming,60319,Programmation_fonctionnelle,0
Liquid–liquid extraction,48673,Extraction_liquide-liquide,0
Tennis elbow,37869,%C3%89picondylite,0
Lithium oxide,26667,Oxyde_de_lithium,0
Arterial blood gas test,30731,Gazom%C3%A9trie_art%C3%A9rielle,0
Hypothetico-deductive model,22361,M%C3%A9thode_hypoth%C3%A9tico-d%C3%A9ductive,0
List of offshore wind farms,41871,Liste_des_fermes_%C3%A9oliennes_en_mer,0
Perls Prussian blue,17815,Coloration_de_Perls,0
Dehydroepiandrosterone sulfate,63637,Sulfate_de_d%C3%A9hydro%C3%A9piandrost%C3%A9rone,0
Decomposition,52871,D%C3%A9composition,0
Sense (molecular biology),24371,Polarit%C3%A9_(acide_nucl%C3%A9ique),0
Executive functions,58102,Fonctions_ex%C3%A9cutives,0
Lentivirus,27699,Lentivirus,0
GSK plc,75999,GlaxoSmithKline,0
Empty nest syndrome,17342,Syndrome_du_nid_vide,0
Hyoscine butylbromide,28060,Butylscopolamine,0
Ulayya bint al-Mahdi,25984,Ulayya_bint_al-Mahdi,0
Osgood–Schlatter disease,31088,Maladie_d%27Osgood-Schlatter,0
Electronic tagging,29780,Surveillance_%C3%A9lectronique,0
Oxidative phosphorylation,60789,Phosphorylation_oxydative,0
Hyaluronic acid,41552,Acide_hyaluronique,0
Atrophy,24428,Atrophie,0
Willard Van Orman Quine,73055,Willard_Van_Orman_Quine,0
NewYork-Presbyterian Hospital,44838,H%C3%B4pital_presbyt%C3%A9rien_de_New_York,0
Conservatorship,26894,Tutelle,0
Thelarche,20912,Th%C3%A9larche,0
Vardenafil,29046,Vard%C3%A9nafil,0
Stethoscope,36370,St%C3%A9thoscope,0
Work (physics),69413,Travail_d%27une_force,0
Betahistine,28320,B%C3%A9tahistine,0
George Gaylord Simpson,33714,George_Gaylord_Simpson,0
Parasympathetic nervous system,42486,Syst%C3%A8me_nerveux_parasympathique,0
Tourette syndrome,87289,Syndrome_de_Gilles_de_La_Tourette,0
Brisbane,116876,Brisbane,0
Cardiac arrest,72052,Arr%C3%AAt_cardiorespiratoire,0
Etomidate,40723,%C3%89tomidate,0
Tetrahydrobiopterin,35312,T%C3%A9trahydrobiopt%C3%A9rine,0
Scaling and root planing,44556,D%C3%A9tartrage,0
Monoclonal gammopathy of undetermined significance,27383,Gammapathie_monoclonale_de_signification_ind%C3%A9termin%C3%A9e,0
Hypercapnia,69612,Hypercapnie,0
Unisys,36998,Unisys,0
Medication,64942,M%C3%A9dicament,0
Interval training,19416,Entra%C3%AEnement_fractionn%C3%A9,0
Lidocaine/prilocaine,25156,priloca%C3%AFne,0
Desert,83849,D%C3%A9sert,0
Asia,111572,Asie,0
Mica,46837,Mica,0
Expanded access,23104,Autorisation_temporaire_d%27utilisation,0
Smoke inhalation,19973,Inhalation_de_fum%C3%A9es,0
Ancient Egyptian medicine,50642,M%C3%A9decine_dans_l%27%C3%89gypte_antique,0
Mamba,29362,Dendroaspis,0
Discrete geometry,26298,G%C3%A9om%C3%A9trie_discr%C3%A8te,0
Hazardous waste,41980,D%C3%A9chet_dangereux,0
Pneumocephalus,15685,Pneumoc%C3%A9phale,0
Ibrahim ibn al-Mahdi,26195,Ibrahim_ibn_al-Mahd%C3%AE,0
Phosphate,35486,Phosphate,0
Naproxcinod,34698,Naproxcinod,0
Amatoxin,27164,Amatoxine,0
Heavy metals,127912,%C3%89l%C3%A9ment-trace_m%C3%A9tallique,0
Ecological study,19173,%C3%89tude_%C3%A9cologique,0
Mathematical analysis,52440,Analyse_(math%C3%A9matiques),0
Iron(III) oxide-hydroxide,21683,Oxyhydroxyde_de_fer(III),0
Potassium amide,18790,Amidure_de_potassium,0
Rodent,87086,Rodentia,0
Nonoxynol-9,21049,Nonoxynol-9,0
Monogenism,17813,Monog%C3%A9nisme,0
Quality of life,36255,Qualit%C3%A9_de_vie,0
Vasa vasorum,20080,Vasa_vasorum,0
Vertebra,43722,Vert%C3%A8bre,0
Victim blaming,50652,Faute_de_la_victime_(psychologie),0
Atrioventricular node,20782,N%C5%93ud_atrioventriculaire,0
Catheter,28696,Cath%C3%A9ter,0
Nonprofit organization,42263,Organisme_sans_but_lucratif,0
Scabies,43624,Gale,0
Pilonidal disease,26090,Kyste_pilonidal,0
Argatroban,26090,Argatroban,0
Beta sheet,32233,Feuillet_b%C3%AAta,0
Muslim ibn al-Hajjaj,35632,Muslim_ibn_al-Hajjaj,0
Diet in Sikhism,29926,V%C3%A9g%C3%A9tarisme_sikh,0
Cholinesterase,35647,Cholinest%C3%A9rase,0
Radioactive contamination,57992,Contamination_radioactive,0
Office of Naval Research,29543,Office_of_Naval_Research,0
George Barger,16732,George_Barger,0
Urination,71576,Miction,0
Smallpox,107540,Variole,0
Fatigue,34144,Fatigue_(physiologie),0
TRPV1,50938,TRPV1,0
Abbas Nalbandian,12875,Abbas_Nalbandian,0
Aspera European Astroparticle network,14358,ASPERA,0
Paroxetine,56441,Parox%C3%A9tine,0
Biological immortality,24013,Immortalit%C3%A9_biologique,0
Fat fetishism,21404,Feeding,0
Pascal Bernabé,50475,Pascal_Bernab%C3%A9,0
Palpation,25744,Palpation_(m%C3%A9decine),0
Peppermint,31587,Menthe_poivr%C3%A9e,0
Mineral,102819,Min%C3%A9ral,0
Underwater Offence (Turkish Armed Forces),27052,Su_Alti_Taarruz,0
Prophetic medicine,31977,M%C3%A9decine_proph%C3%A9tique,0
Isamu Akasaki,36326,Isamu_Akasaki,0
Rishikesh,47358,Rishikesh,0
Jim Peebles,37484,James_Peebles,0
Ampere,23476,Amp%C3%A8re,0
Arthur de Gobineau,124850,Arthur_de_Gobineau,0
Bacteriology,23856,Bact%C3%A9riologie_m%C3%A9dicale,0
