source,wiki_sanity_source,target,wiki_sanity_target
Lymphadenopathy,27292,Ad%C3%A9nopathie,0
Cardiac stimulant,16615,Analeptique_cardiaque,0
Coral reef,144484,R%C3%A9cif_corallien,0
Polyethylene terephthalate,54957,Polyt%C3%A9r%C3%A9phtalate_d%27%C3%A9thyl%C3%A8ne,0
Occult (disambiguation),11600,Occultation_(homonymie),0
Psychoactive drug,83946,Psychotrope,0
Loïc Leferme,53060,Lo%C3%AFc_Leferme,0
Black people,78450,Noir_(humain),0
Sample size determination,38276,Nombre_de_sujets_n%C3%A9cessaires,0
Cardiac cycle,36161,Cycle_cardiaque,0
James Joyce,140030,James_Joyce,0
Superoxide dismutase,40951,Superoxyde_dismutase,0
Caregiver,52035,Aidant_naturel,0
Baba Tahir,29802,Baba_Taher,0
Otto Fritz Meyerhof,23754,Otto_Fritz_Meyerhof,0
Dryness (taste),16360,Sec_(propri%C3%A9t%C3%A9_de_l%27alcool),0
Hairpin turn,36480,Virage_en_lacet,0
Illinois Fighting Illini,47881,Fighting_Illini_de_l%27Illinois,0
Sydney,147905,Sydney,0
Oxiracetam,32681,Oxirac%C3%A9tam,0
T-cell receptor,43314,R%C3%A9cepteur_des_lymphocytes_T,0
Oxybutynin,37932,Oxybutynine,0
Theriac,32523,Th%C3%A9riaque,0
Block (periodic table),34190,Bloc_du_tableau_p%C3%A9riodique,0
Moksha,81012,Moksha,0
Asian Brazilians,24976,Br%C3%A9siliens_asiatiques,0
Iron-sulfur protein,24242,Prot%C3%A9ine_fer-soufre,0
Bronchoalveolar lavage,18277,Lavage_bronchoalv%C3%A9olaire,0
Ocrelizumab,31025,Ocr%C3%A9lizumab,0
Silicon dioxide,57508,Dioxyde_de_silicium,0
Vitamin B12,75647,Vitamine_B12,0
Signs and symptoms of HIV/AIDS,30154,Signes_cliniques_de_l%27infection_au_VIH,0
Phanagoria,31844,Phanagoria,0
Epibatidine,43885,%C3%89pibatidine,0
Alcohol intoxication,46533,Ivresse,0
Osmolyte,12761,Osmolyte,0
Chlorhexidine,32305,Chlorhexidine,0
Alcoholic drink,58378,Boisson_alcoolis%C3%A9e,0
Thiazepine,10555,Thiaz%C3%A9pine,0
Clomifene,50500,Clomif%C3%A8ne,0
Altitude sickness,44280,Mal_aigu_des_montagnes,0
Bronchus,27018,Bronche,0
England,178694,Angleterre,0
Nazik Al-Malaika,19884,Nazik_al-Mala%27ika,0
Electrostatics,51492,%C3%89lectrostatique,0
Intercostal arteries,20227,Art%C3%A8re_intercostale,0
Caseous necrosis,16483,N%C3%A9crose_cas%C3%A9euse,0
Ancient Egyptian deities,107560,Divinit%C3%A9s_%C3%A9gyptiennes,0
Fast ion conductor,18393,Conducteur_superionique,0
Buccal administration,17141,Voie_buccale,0
Stomach cancer,53058,Cancer_de_l%27estomac,0
John William Evans (geologist),17286,John_William_Evans,0
Information retrieval,37526,Recherche_d%27information,0
Cultural appropriation,69708,Appropriation_culturelle,0
Kronan (ship),101269,Kronan,0
Recovery position,20986,Position_lat%C3%A9rale_de_s%C3%A9curit%C3%A9,0
Gross domestic product,71360,Produit_int%C3%A9rieur_brut,0
Hereditary spastic paraplegia,40757,Parapl%C3%A9gie_spastique_familiale,0
Plague of Cyprian,26652,Peste_de_Cyprien,0
Vaishnavism,146060,Vishnouisme,0
Judo at the 2004 Summer Olympics,19639,Judo_aux_Jeux_olympiques_d%27%C3%A9t%C3%A9_de_2004,0
List of acupuncture points,56342,Liste_des_points_d%27acupuncture,0
Semitic people,24511,S%C3%A9mites,0
Antibiotic,87327,Antibiotique,0
Submental artery,18312,Art%C3%A8re_submentonni%C3%A8re,0
Photodermatitis,19500,Photosensibilisation,0
Robust statistics,62431,Robustesse_(statistiques),0
Elixir sulfanilamide,14037,%C3%89lixir_sulfanilamide,0
Quartile,22278,Quartile,0
Watt,33185,Watt,0
Tesla (unit),23285,Tesla_(unit%C3%A9),0
Alchemy,93675,Alchimie,0
Dihydromorphine,34607,Dihydromorphine,0
Hyperphosphatemia,19695,Hyperphosphor%C3%A9mie,0
Nuclear thermal rocket,55805,Propulsion_nucl%C3%A9aire_thermique,0
Cattle,115733,Bos_taurus,0
Hirsutism,27640,Hirsutisme,0
Interventricular septum,22905,Septum_interventriculaire,0
Electronvolt,29241,%C3%89lectronvolt,0
Antibiotic,87320,Antibiotique,0
Respiratory failure,24145,Insuffisance_respiratoire,0
Krupnik,23706,Krupnik,0
"Federal Food, Drug, and Cosmetic Act",37084,"Federal_Food,_Drug_and_Cosmetic_Act",0
University of Strasbourg,34553,Universit%C3%A9_de_Strasbourg,0
Near-threatened species,21745,Esp%C3%A8ce_quasi_menac%C3%A9e,0
Lead dioxide,27501,Dioxyde_de_plomb,0
Tincture,21680,Alcoolature,0
N-Acetylaspartic acid,28037,Acide_N-ac%C3%A9tylaspartique,0
Register machine,47212,Machine_%C3%A0_registres_illimit%C3%A9s,0
Conspiracy theory,97411,Th%C3%A9orie_du_complot,0
Mesenchymal stem cell,30493,Cellule_m%C3%A9senchymateuse,0
Ageing,85702,Vieillissement,0
p21,30805,P21,0
Siemens (unit),17848,Siemens_(unit%C3%A9),0
Autoantibody,26837,Auto-anticorps,0
Ventricular assist device,47148,Assistance_ventriculaire,0
Alkylating antineoplastic agent,23604,Agent_alkylant_antin%C3%A9oplasique,0
Purpura,19197,Purpura,0
Bologna,84110,Bologne,0
Philia,34574,Philia,0
Pterion,18402,Pt%C3%A9rion,0
Metastasis,40456,M%C3%A9tastase_(m%C3%A9decine),0
Nicotine,93177,Nicotine,0
Bob Behnken,63937,Robert_Behnken,0
Isaac Newton,131141,Isaac_Newton,0
Hypothyroidism,55299,Hypothyro%C3%AFdie,0
Bureaucracy,53689,Bureaucratie,0
Myocardial infarction,85541,Infarctus_du_myocarde,0
Thought,89572,Pens%C3%A9e,0
Vemurafenib,31266,Vemurafenib,0
Klaus Hasselmann,35739,Klaus_Hasselmann,0
Tyrannosaurus,121900,Tyrannosaurus,0
Thrombosis,50599,Thrombose,0
Alkaline battery,32220,Pile_alcaline,0
Urinary catheterization,24550,Sondage_v%C3%A9sical,0
Motivational salience,22705,Saillance_motivationnelle,0
Angiotensin-converting enzyme 2,32364,Enzyme_de_conversion_de_l%27angiotensine_2,0
Phrenology,62692,Phr%C3%A9nologie,0
Palpitations,44846,Palpitation,0
Shi Zhengli,49560,Shi_Zhengli,0
Fungal infection,30690,Mycose,0
Moderna COVID-19 vaccine,98138,MRNA-1273,0
Lead(IV) acetate,19368,Ac%C3%A9tate_de_plomb(IV),0
Korn (liquor),23566,Korn_(liqueur),0
Acoustic emission,17197,%C3%89mission_acoustique,0
Lodovico Lazzarelli,22904,Ludovico_Lazzarelli,0
Toxin,31699,Toxine,0
San Francisco–Oakland Bay Bridge,84416,Bay_Bridge,0
Leptospirosis,60160,Leptospirose,0
Programming language,65499,Langage_de_programmation,0
2012 phenomenon,108050,Pr%C3%A9dictions_pour_d%C3%A9cembre_2012,0
Altitude,30768,Altitude,0
Beta particle,25936,Particule_%CE%B2,0
Actaea racemosa,25675,Actaea_racemosa,0
Surfactant,72233,Tensioactif,0
Great chain of being,25001,Scala_natur%C3%A6,0
Crystal structure,53012,Structure_cristalline,0
Chandra X-ray Observatory,44718,Chandra_(t%C3%A9lescope_spatial),0
Obinutuzumab,26694,Obinutuzumab,0
Central tendency,28956,Indicateur_de_tendance_centrale,0
Wikimedia Commons,32349,Wikimedia_Commons,0
Agriculture,89807,Agriculture,0
Guangzhou,148374,Canton_(Chine),0
Personality disorder,97043,Trouble_de_la_personnalit%C3%A9,0
Deviance (sociology),61339,D%C3%A9viance,0
Brazilian wine,20522,Viticulture_au_Br%C3%A9sil,0
Extinction,81677,Extinction_des_esp%C3%A8ces,0
Cholecystokinin,33966,Chol%C3%A9cystokinine,0
2-Oleoylglycerol,19483,2-Ol%C3%A9ylglyc%C3%A9rol,0
Sivananda Saraswati,38891,Shivananda,0
Signs and symptoms,46077,Signe_clinique,0
Anatomical terms of location,52309,Syst%C3%A8me_de_r%C3%A9f%C3%A9rence_en_anatomie,0
Gamma ray,66401,Rayon_gamma,0
Thoracic diaphragm,39798,Diaphragme_(organe),0
Posterior communicating artery,20360,Art%C3%A8re_communicante_post%C3%A9rieure,0
Orthopedic surgery,40692,Orthop%C3%A9die,0
Sherlock Holmes,123765,Sherlock_Holmes,0
Venus flytrap,50648,Dion%C3%A9e_attrape-mouche,0
Esophagogastroduodenoscopy,28632,Endoscopie_digestive_haute,0
Persian literature,85374,Litt%C3%A9rature_persane,0
Andrew Schally,27171,Andrzej_Wiktor_Schally,0
Korean diaspora,41707,Diaspora_cor%C3%A9enne,0
Agni,62394,Agni_(dieu),0
Nirukta,31232,Nirukta,0
Injury,53510,Traumatisme_(m%C3%A9decine),0
ATC code A12,17718,Classe_ATC_A12,0
ATC code D,26579,Classe_ATC_D,0
Annelid,71631,Annelida,0
Inferior vena cava,20870,Veine_cave_inf%C3%A9rieure,0
Cholesterol side-chain cleavage enzyme,36273,Enzyme_de_clivage_de_la_cha%C3%AEne_lat%C3%A9rale_du_cholest%C3%A9rol,0
Polyvinyl chloride,73688,Polychlorure_de_vinyle,0
Keratin 8,23986,K%C3%A9ratine_8,0
CAS Registry Number,18120,Num%C3%A9ro_CAS,0
Positive end-expiratory pressure,15109,Pression_expiratoire_positive,0
Pressure–volume diagram,32006,Diagramme_de_Clapeyron,0
Sanitation,63676,Assainissement,0
Acetylfentanyl,39099,Ac%C3%A9tyl_fentanyl,0
Sukhumi,61014,Soukhoumi,0
Flumazenil,32861,Flumaz%C3%A9nil,0
Mitogen-activated protein kinase,47921,MAP_kinases,0
N-Nitrosodimethylamine,23947,N-Nitrosodim%C3%A9thylamine,0
Passive smoking,96170,Tabagisme_passif,0
Giardiasis,39360,Giardiase,0
Cardiac cycle,36081,Cycle_cardiaque,0
Rudra,43705,Rudra,0
Redox,40361,R%C3%A9action_d%27oxydor%C3%A9duction,0
John Keats,79692,John_Keats,0
Adenosine receptor,29739,R%C3%A9cepteur_de_l%27ad%C3%A9nosine,0
Propynylidyne,25749,Propynylidyne,0
Potassium-40,14861,Potassium_40,0
Intestinal villus,19362,Villosit%C3%A9_intestinale,0
Bronze Age,85101,%C3%82ge_du_bronze,0
Collecting duct system,26637,Tube_collecteur,0
Eosinophilic granuloma,24194,Complexe_granulome_%C3%A9osinophilique_f%C3%A9lin,0
Phenylephrine,41393,Ph%C3%A9nyl%C3%A9phrine,0
Red yeast rice,27366,Levure_de_riz_rouge,0
Albert von Kölliker,28918,Albert_von_K%C3%B6lliker,0
Commander (order),24150,Commandeur,0
Health in China,66423,Sant%C3%A9_publique_en_Chine,0
Microvascular angina,23958,Syndrome_X_(cardiovasculaire),0
Photoconductivity,18057,Photoconductivit%C3%A9,0
Düsseldorf,97274,D%C3%BCsseldorf,0
Philosophy of artificial intelligence,76317,Philosophie_de_l%27intelligence_artificielle,0
Pi (film),35878,Pi_(film),0
Hepatocyte growth factor,35709,Facteur_de_croissance_des_h%C3%A9patocytes,0
Azacitidine,28570,Azacitidine,0
Dickinson College,51915,Dickinson_College,0
Yaws,48768,Pian_(m%C3%A9decine),0
Interstitial compound,14880,Compos%C3%A9_interstitiel,0
Galactoside,14015,Galactoside,0
Cetacea,104311,Cetacea,0
Extermination camp,61906,Centres_d%27extermination_nazis,0
Bremsstrahlung,72469,Rayonnement_continu_de_freinage,0
Royal Netherlands Academy of Arts and Sciences,26482,Acad%C3%A9mie_royale_n%C3%A9erlandaise_des_arts_et_des_sciences,0
Exponential family,136689,Famille_exponentielle,0
Heidemarie Stefanyshyn-Piper,66411,Heidemarie_Stefanyshyn-Piper,0
Cerium(III) chloride,20163,Chlorure_de_c%C3%A9rium(III),0
Garam masala,19197,Garam_masala,0
Targeted alpha-particle therapy,19651,Alpha-immunoth%C3%A9rapie,0
Astronomy in the medieval Islamic world,81021,Astronomie_arabe,0
Management of HIV/AIDS,85846,Antir%C3%A9troviral,0
Insulator (electricity),48355,Isolant_%C3%A9lectrique,0
Singani,35477,Singani_(eau-de-vie),0
Understanding,29162,Compr%C3%A9hension,0
Mannan-binding lectin,22572,MBL_(immunologie),0
Oceanic climate,37620,Climat_oc%C3%A9anique,0
Rumi,114287,Djal%C3%A2l_ad-D%C3%AEn_R%C3%BBm%C3%AE,0
Frozen section procedure,17796,Examen_extemporan%C3%A9,0
Apnea,29348,Apn%C3%A9e,0
Aquifer,42903,Aquif%C3%A8re,0
Serotonin–norepinephrine–dopamine reuptake inhibitor,71623,"Inhibiteur_de_la_recapture_de_la_dopamine,_de_la_s%C3%A9rotonine_et_de_la_noradr%C3%A9naline",0
Howard Hughes Medical Institute,23613,Howard_Hughes_Medical_Institute,0
Coumatetralyl,19430,Coumat%C3%A9tralyle,0
Treponema pallidum,24492,Treponema_pallidum,0
Tetraethylammonium,28321,T%C3%A9tra%C3%A9thylammonium,0
Emil von Behring,33109,Emil_Adolf_von_Behring,0
Left ventricular hypertrophy,21256,Hypertrophie_ventriculaire_gauche,0
Mother Hutton,13697,Mother_Hutton,0
Francium,40803,Francium,0
Lithiophilite,21098,Lithiophilite,0
Tandoori masala,19031,Tandoori_(m%C3%A9lange_d%27%C3%A9pices),0
CT scan,78314,Tomodensitom%C3%A9trie,0
Constable & Robinson,19344,Constable_%26_Robinson,0
Lily of the valley,28922,Muguet_de_mai,0
PyMOL,27377,PyMOL,0
Lichen planus,57170,Lichen_plan,0
John Kendrew,34455,John_Kendrew,0
First aid,85885,Premiers_secours_(m%C3%A9decine),0
Multiple organ dysfunction syndrome,27457,Syndrome_de_d%C3%A9faillance_multivisc%C3%A9rale,0
Angiosarcoma,26954,Angiosarcome,0
Nonverbal communication,101432,Communication_non_verbale,0
Propranolol,68177,Propranolol,0
Ibn Wahshiyya,33513,Ibn_Wahshiyah,0
Pressurized heavy-water reactor,29163,R%C3%A9acteur_%C3%A0_eau_lourde_pressuris%C3%A9e,0
Face transplant,48616,Greffe_de_visage,0
Medication,64936,M%C3%A9dicament,0
Esophagus,53498,%C5%92sophage,0
Gastric bypass surgery,62986,By-pass_gastrique,0
Perspiration,34698,Sueur,0
Stotra,22133,Stotra,0
Asymptomatic carrier,30234,Porteur_sain,0
Poaching,53126,Braconnage,0
Quinoline,22521,Quinol%C3%A9ine,0
Total suspended solids,21977,Mati%C3%A8res_en_suspension_totales,0
Path integral formulation,122602,Int%C3%A9grale_de_chemin,0
Uremia,39021,Ur%C3%A9mie,0
Toothache,77391,Mal_de_dent,0
Tiapride,30644,Tiapride,0
SARS,56968,Syndrome_respiratoire_aigu_s%C3%A9v%C3%A8re,0
Hydrocodone/ibuprofen,40520,Vicoprofen,0
Formaldehyde,66681,M%C3%A9thanal,0
Glipizide,28628,Glipizide,0
Monoclonal antibody,53238,Anticorps_monoclonal,0
Peginterferon alfa-2b,25982,Peginterf%C3%A9ron_alfa-2b,0
Cradle cap,27348,Cro%C3%BBte_de_lait,0
World Nuclear Association,22829,Association_nucl%C3%A9aire_mondiale,0
Botanical name,23947,Nom_botanique,0
iNaturalist,28350,INaturalist,0
Bodyweight exercise,18450,Musculation_au_poids_du_corps,0
Buoyancy compensator (diving),117417,Gilet_de_stabilisation,0
Interleukin 34,23643,Interleukine_34,0
Alcmaeon of Croton,33026,Alcm%C3%A9on_de_Crotone,0
Drug liberalization,82361,Lib%C3%A9ralisation_des_drogues,0
Ras el hanout,24431,Ras_el-hanout,0
Sugilite,18684,Sugilite,0
Hindus,85755,Hindous,0
Outer space,87420,Espace_(cosmologie),0
Measles morbillivirus,23110,Virus_de_la_rougeole,0
Mylan,46268,Mylan,0
Christianity,185661,Christianisme,0
Muscarinic antagonist,55261,Antimuscarinique,0
Seymour Benzer,41809,Seymour_Benzer,0
Jejunum,22466,J%C3%A9junum,0
Uveitis,37991,Uv%C3%A9ite,0
Sodium-glucose transport proteins,25142,Transporteur_sodium-glucose,0
Wang Ye worship,18168,Wang_Ye,0
Vitamin B12,75504,Vitamine_B12,0
Krishna Janmashtami,51886,Janmashtami,0
Adolf Eugen Fick,15854,Adolf_Fick,0
Al-Bayhaqi,29244,Ab%C3%BB_Bakr_Al_Bayhaq%C3%AE,0
Diabetes,66789,Diab%C3%A8te_sucr%C3%A9,0
Ptolemy,69371,Claude_Ptol%C3%A9m%C3%A9e,0
Persian language,88049,Persan,0
Zones of the lung,18191,Zones_de_West,0
Streptomyces,24752,Streptomyces,0
Prophetic medicine,31977,M%C3%A9decine_proph%C3%A9tique,0
Methionine,39007,M%C3%A9thionine,0
Smartwatch,48562,Smartwatch,0
Neonatal herpes simplex,26022,Herp%C3%A8s_n%C3%A9onatal,0
Adventitia,19382,Adventice_(histologie),0
Health professional,46641,M%C3%A9tiers_de_la_sant%C3%A9,0
Plasma cell,27233,Plasmocyte,0
Works Progress Administration,66472,Work_Projects_Administration,0
Boldo,23880,Boldo,0
Dilated cardiomyopathy,38222,Cardiomyopathie_dilat%C3%A9e,0
Signs and symptoms,46065,Signe_clinique,0
"2,5-Dimethoxy-4-methylamphetamine",49133,"2,5-Dim%C3%A9thoxy-4-m%C3%A9thylamph%C3%A9tamine",0
Chromosome 21,30634,Chromosome_21_humain,0
Lindy effect,18588,Effet_Lindy,0
Corn whiskey,20917,Whisky_de_ma%C3%AFs,0
Ali al-Rida,63946,Ali_ar-Rida,0
Vlorë,69117,Vlora,0
Online Mendelian Inheritance in Man,18984,H%C3%A9ritage_mend%C3%A9lien_chez_l%27humain,0
Carney complex,20898,Complexe_de_Carney,0
Poetics (Aristotle),47091,Po%C3%A9tique_(Aristote),0
Kent,69268,Kent,0
Urodynamic testing,18996,Urodynamique,0
Central hypoventilation syndrome,25392,Syndrome_d%27Ondine,0
Bruit,17987,Souffle_vasculaire,0
Ischemia,30535,Isch%C3%A9mie,0
Alternative medicine,116984,M%C3%A9decine_non_conventionnelle,0
Appendicitis,57322,Appendicite,0
Stertor,15304,Stertor,0
Transudate,15351,Transsudat,0
Beta barrel,25161,Tonneau_b%C3%AAta,0
Levocardia,15876,L%C3%A9vocardie,0
Aloe vera,29887,Aloe_vera,0
AstraZeneca,60053,AstraZeneca,0
Trichuris trichiura,25169,Trichuris_trichiura,0
Medtronic,38868,Medtronic,0
Syukuro Manabe,33736,Syukuro_Manabe,0
Oswaldo Cruz,32071,Oswaldo_Cruz,0
Pentoxifylline,26636,Pentoxifylline,0
Dimethyl sulfoxide,37949,Dim%C3%A9thylsulfoxyde,0
Menstrual cycle,53436,Cycle_menstruel,0
Shampoo,43245,Shampooing,0
Alimemazine,32780,Alim%C3%A9mazine,0
Sheffer stroke,30622,Barre_de_Sheffer,0
New American Cyclopædia,15680,New_American_Cyclop%C3%A6dia,0
COX-2 inhibitor,43978,Coxib,0
Tungsten carbide,33563,Carbure_de_tungst%C3%A8ne,0
Amphotericin B,39277,Amphot%C3%A9ricine_B,0
Snoring,28919,Ronflement,0
Tajikistani somoni,26211,Somoni,0
Curcuma zedoaria,20795,Z%C3%A9doaire,0
Drug injection,40333,Injection_intraveineuse,0
Urinary tract infection,46333,Infection_urinaire,0
Tranquilandia,16070,Tranquilandia,0
Common cold,44766,Rhume,0
Detonation,19826,D%C3%A9tonation,0
High-density lipoprotein,38918,Lipoprot%C3%A9ine_de_haute_densit%C3%A9,0
Scheuermann's disease,27021,Maladie_de_Scheuermann,0
Carmustine,25583,Carmustine,0
Négritude,37765,N%C3%A9gritude,0
Lipid-lowering agent,21151,Hypolip%C3%A9miant,0
Stem-cell therapy,54661,Cellule_souche_(m%C3%A9decine),0
Diosmetin,23633,Diosm%C3%A9tine,0
Sunao Tawara,20250,Sunao_Tawara,0
Benzathine benzylpenicillin,22518,Benzathine_benzylp%C3%A9nicilline,0
Disability,102551,Handicap,0
Dnyaneshwar,49730,Jnaneshvara,0
Al-Kindi,82777,Al-Kindi,0
Neutron capture,24669,Capture_neutronique,0
Esterase,17943,EC_3.1,0
Virulence,22531,Virulence,0
Notary,26791,Notaire,0
Piracetam,30488,Pirac%C3%A9tam,0
Valvular heart disease,46060,Valvulopathie_cardiaque,0
Phosphorus pentachloride,26190,Pentachlorure_de_phosphore,0
Pain management,61013,Traitement_de_la_douleur,0
Master race,60552,Race_sup%C3%A9rieure,0
Retinoid,28120,R%C3%A9tino%C3%AFde,0
Residency (medicine),83160,R%C3%A9sidence_(m%C3%A9decine),0
Mercury battery,24415,Pile_au_mercure,0
Molten-salt battery,34910,Pile_thermique,0
Intravenous therapy,54843,Perfusion_intraveineuse,0
Extravasation,16133,Extravasation,0
Frances Oldham Kelsey,35266,Frances_Oldham_Kelsey,0
Herpes esophagitis,21655,Angine_herp%C3%A9tique,0
Ammonia,107732,Ammoniac,0
Cab Calloway,53129,Cab_Calloway,0
Social skills,28513,Savoir-%C3%AAtre,0
Cardiac action potential,47633,Potentiel_d%27action_cardiaque,0
Hall in Tirol,23745,Hall_en_Tyrol,0
Group C nerve fiber,29806,Fibre_nerveuse_du_groupe_C,0
Artificial ventilation,28029,Ventilation_artificielle,0
Goddard Space Flight Center,50676,Goddard_Space_Flight_Center,0
Lithium tetrakis(pentafluorophenyl)borate,23890,T%C3%A9trakis(pentafluoroph%C3%A9nyl)borate_de_lithium,0
Islam,145555,Islam,0
Domestic violence,147496,Violence_familiale,0
Rave,97663,Rave_party,0
Urbanization,79387,Urbanisation,0
Australian rules football,88573,Football_australien,0
Eating disorder,115305,Trouble_des_conduites_alimentaires,0
Medical microbiology,35240,Microbiologie_m%C3%A9dicale,0
Pseudomonadota,35405,Proteobacteria,0
Loránd Eötvös,25612,Lor%C3%A1nd_E%C3%B6tv%C3%B6s,0
Balanitis,20050,Balanite,0
Deep brain stimulation,33373,Stimulation_c%C3%A9r%C3%A9brale_profonde,0
Vasodilation,37838,Vasodilatateur,0
Martin Evans,36922,Martin_Evans,0
Longitudinal fissure,28823,Scissure_longitudinale,0
Statistical model,39613,Mod%C3%A8le_statistique,0
Tuskegee Syphilis Study,57836,%C3%89tude_de_Tuskegee_sur_la_syphilis,0
Ginkgo biloba,49083,Ginkgo_biloba,0
Anterior cerebral artery,23347,Art%C3%A8re_c%C3%A9r%C3%A9brale_ant%C3%A9rieure,0
Fipronil,42086,Fipronil,0
XPO1,20936,XPO1,0
Almond,58634,Amandier,0
"Merton College, Oxford",49748,Merton_College_(Oxford),0
"Federal Food, Drug, and Cosmetic Act",37332,"Federal_Food,_Drug_and_Cosmetic_Act",0
Tetrodotoxin,61814,T%C3%A9trodotoxine,0
Rationalism,66986,Rationalisme,0
United States National Library of Medicine,30310,United_States_National_Library_of_Medicine,0
Ischemic cascade,18372,Cascade_isch%C3%A9mique,0
Paraventricular nucleus of hypothalamus,19884,Noyau_paraventriculaire_de_l%27hypothalamus,0
Sweetness,36720,Go%C3%BBt_sucr%C3%A9,0
Korotkoff sounds,21885,Bruits_de_Korotkoff,0
Anti-Drug Abuse Act of 1986,26651,Anti-Drug_Abuse_Act_de_1986,0
Granulocyte colony-stimulating factor,36401,Filgrastim,0
Ubiquitin ligase,30809,Ubiquitine_ligase,0
Mukondo Mine,14261,Mine_de_Mukondo,0
Nifurtimox,25059,Nifurtimox,0
Wallada bint al-Mustakfi,28560,Wallada_bint_al-Mustakfi,0
Nematode,56367,Nematoda,0
Raynaud syndrome,32468,Syndrome_de_Raynaud,0
Limbic encephalitis,26188,Enc%C3%A9phalite_limbique,0
Duloxetine,49332,Dulox%C3%A9tine,0
Jacques Piccard,31323,Jacques_Piccard,0
Erlotinib,34594,Erlotinib,0
Medical error,57553,Accident_m%C3%A9dical,0
Earth's crust,26103,Cro%C3%BBte_terrestre,0
Greece,208982,Gr%C3%A8ce,0
Human granulocytic anaplasmosis,29713,Anaplasmose_humaine,0
Precursor cell,18857,Blaste,0
Human hair color,36924,Couleur_des_cheveux,0
Bergey's Manual of Systematic Bacteriology,24841,Bergey%27s_Manual_of_Systematic_Bacteriology,0
Catechin,32372,Cat%C3%A9chine,0
Guillaume Dupuytren,27682,Guillaume_Dupuytren,0
Enrico Fermi,101357,Enrico_Fermi,0
Integral Molten Salt Reactor,41632,R%C3%A9acteur_int%C3%A9gral_%C3%A0_sels_fondus,0
Sleep disorder,57165,Trouble_du_sommeil,0
Cochran–Mantel–Haenszel statistics,23515,Test_du_%CF%87%C2%B2_de_Cochran-Mantel-Haenszel,0
Kartikeya,66729,K%C3%A2rttikeya,0
Alfred Kastler,23916,Alfred_Kastler,0
Mecamylamine,23446,M%C3%A9camylamine,0
Titin,46753,Titine_(prot%C3%A9ine),0
